Link,Title,Price,Image URL,Region,Labels,Actual Floor,Max Floor,Size,Rooms,Square Price
https://list.am/item/20734496,"2 սենյականոց բնակարան նորակառույց շենքում Ծարավ աղբյուրի փողոցում, 52 ք.մ., նախավերջին հարկ",86000,,Ավան,Գործակալություն,15,16,52,2,1653.8461538461538
https://list.am/item/19370443,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյան փողոցում, 52 քմ, 14/18 հարկ",86000,,Դավթաշեն,Գործակալություն,14,18,52,2,1653.8461538461538
https://list.am/item/20763588,"2 սենյականոց բնակարան նորակառույց շենքում Ծարավ Աղբյուր փողոցում, 38 ք.մ., բարձր առաստաղներ",63000,,Ավան,Գործակալություն,4,4,38,2,1657.8947368421052
https://list.am/item/20503912,"2 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 44 ք.մ., բարձր առաստաղներ, 7/10 հարկ",73000,,Աջափնյակ,Գործակալություն,7,10,44,2,1659.090909090909
https://list.am/item/20018206,"2 սենյականոց բնակարան նորակառույց շենքում, Նազարբեկյան թաղամաս, 44 քմ, 6/9 հարկ, բարձր առաստաղներ",73000,,Աջափնյակ,Գործակալություն,6,9,44,2,1659.090909090909
https://list.am/item/17899754,"2 սենյականոց բնակարան նորակառույց շենքում Մելքումովի փողոցում, 50 քմ, բարձր առաստաղներ",83000,,Աջափնյակ,Գործակալություն,5,5,50,2,1660.0
https://list.am/item/20457114,"2 սենյականոց բնակարան նորակառույց շենքում Մինսկի փողոցում, 46 ք.մ., բարձր առաստաղներ",76500,,Նոր Նորք,Գործակալություն,6,6,46,2,1663.0434782608695
https://list.am/item/19652307,"2 սենյականոց բնակարան նորակառույց շենքում Նոր Նորքում, 42 ք.մ., բարձր առաստաղներ",70000,,Նոր Նորք,Գործակալություն,5,5,42,2,1666.6666666666667
https://list.am/item/20828531,"1 սենյականոց բնակարան նորակառույց շենքում Արզումանյան փողոցում, 42 քմ, 11/16 հարկ, բարձր առաստաղներ",70000,,Աջափնյակ,Գործակալություն,11,16,42,1,1666.6666666666667
https://list.am/item/20712589,"1 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 45 քմ, 6/10 հարկ, բարձր առաստաղներ",75000,,Աջափնյակ,Գործակալություն,6,10,45,1,1666.6666666666667
https://list.am/item/20949071,"1 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 45 քմ, 5/12 հարկ, բարձր առաստաղներ",75000,,Աջափնյակ,Գործակալություն,5,12,45,1,1666.6666666666667
https://list.am/item/20712604,"1 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 45 քմ, 6/9 հարկ, կապիտալ վերանորոգված",75000,,Աջափնյակ,Գործակալություն,6,9,45,1,1666.6666666666667
https://list.am/item/21076543,"2 սենյականոց բնակարան նորակառույց շենքում Աջափնյակում, 45 քմ, եվրովերանորոգված",75000,,Աջափնյակ,,10,10,45,2,1666.6666666666667
https://list.am/item/20867203,"1 սենյականոց բնակարան նորակառույց շենքում Սիսակյան փողոցում, 45 քմ, 10/12 հարկ, եվրովերանորոգված",75000,,Աջափնյակ,Գործակալություն,10,12,45,1,1666.6666666666667
https://list.am/item/21094444,"3 սենյականոց բնակարան նորակառույց շենքում Տիտոգրադյան փողոցում, 45 քմ, 8/10 հարկ, եվրովերանորոգված",75000,,Էրեբունի,Գործակալություն,8,10,45,3,1666.6666666666667
https://list.am/item/19585698,"2 սենյականոց բնակարան նորակառույց շենքում Նոր Նորքում, 42 ք.մ., բարձր առաստաղներ",70000,,Նոր Նորք,,5,5,42,2,1666.6666666666667
https://list.am/item/21072560,"2 սենյականոց բնակարան նորակառույց շենքում Մելքումովի փողոցում, 45 քմ, նախավերջին հարկ",75000,,Աջափնյակ,,4,5,45,2,1666.6666666666667
https://list.am/item/20917388,"2 սենյականոց բնակարան նորակառույց շենքում Մինսկի փողոցում, 42 ք.մ., կոսմետիկ վերանորոգում, քարե շենք",70000,,Նոր Նորք,Գործակալություն,5,5,42,2,1666.6666666666667
https://list.am/item/20510141,"2 սենյականոց բնակարան նորակառույց շենքում Գյուրջյան փողոցում, 52 ք.մ., բարձր առաստաղներ, 11/16 հարկ",87000,,Նոր Նորք,Գործակալություն,11,16,52,2,1673.076923076923
https://list.am/item/17896313,"Ընդարձակ 1 սենյականոց բնակարան նորակառույց շենքում Մարգարյան փողոցում, 52 ք.մ., 7/12 հարկ",87000,,Աջափնյակ,Գործակալություն,7,12,52,1,1673.076923076923
https://list.am/item/20656225,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 52 ք.մ., 16/18 հարկ",87000,,Դավթաշեն,Գործակալություն,16,18,52,2,1673.076923076923
https://list.am/item/20496876,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 52 ք.մ., 13/18 հարկ",87000,,Դավթաշեն,Գործակալություն,13,18,52,2,1673.076923076923
https://list.am/item/20872232,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյան փողոցում, 52 քմ, 10/16 հարկ",87000,,Դավթաշեն,Գործակալություն,10,16,52,2,1673.076923076923
https://list.am/item/20765033,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 52 ք.մ., 13/18 հարկ",87000,,Դավթաշեն,Գործակալություն,13,18,52,2,1673.076923076923
https://list.am/item/20898519,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 53 ք.մ., 4/16 հարկ",88800,,Աջափնյակ,Գործակալություն,4,16,53,2,1675.4716981132076
https://list.am/item/21055571,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 47 քմ, 10/12 հարկ, բարձր առաստաղներ",79000,,Աջափնյակ,Գործակալություն,10,12,47,2,1680.8510638297873
https://list.am/item/20964674,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 47 քմ, 5/8 հարկ, բարձր առաստաղներ",79000,,Աջափնյակ,Գործակալություն,5,8,47,2,1680.8510638297873
https://list.am/item/21052911,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 47 քմ, բարձր առաստաղներ",79000,,Աջափնյակ,Գործակալություն,8,8,47,2,1680.8510638297873
https://list.am/item/21113021,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 47 քմ, 5/8 հարկ, բարձր առաստաղներ",79000,,Աջափնյակ,Գործակալություն,5,8,47,2,1680.8510638297873
https://list.am/item/20332351,"2 սենյականոց բնակարան նորակառույց շենքում, Նազարբեկյան թաղամաս, 44 քմ, 6/8 հարկ, բարձր առաստաղներ",74000,,Աջափնյակ,Գործակալություն,6,8,44,2,1681.8181818181818
https://list.am/item/18878067,"2 սենյականոց բնակարան նորակառույց շենքում Ռուբինյանց փողոցում, 38 ք.մ., բարձր առաստաղներ",64000,,Ավան,Գործակալություն,4,4,38,2,1684.2105263157894
https://list.am/item/20926021,"1 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 45 ք.մ., 6/11 հարկ, բարձր առաստաղներ",76000,,Աջափնյակ,Գործակալություն,6,11,45,1,1688.888888888889
https://list.am/item/20942361,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյան փողոցում, 52 քմ, 6/18 հարկ",87900,,Դավթաշեն,Գործակալություն,6,18,52,2,1690.3846153846155
https://list.am/item/21059829,"2 սենյականոց բնակարան նորակառույց շենքում Ծարավ Աղբյուրի փողոցում, 52 քմ, 13/16 հարկ",87900,,Ավան,Գործակալություն,13,16,52,2,1690.3846153846155
https://list.am/item/19844122,"2 սենյականոց բնակարան նորակառույց շենքում Ծարավ Աղբյուրի փողոցում, 52 քմ, 14/16 հարկ",88000,,Ավան,,14,16,52,2,1692.3076923076924
https://list.am/item/20109925,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 52 ք.մ., բարձր առաստաղներ",88000,,Դավթաշեն,Գործակալություն,13,15,52,2,1692.3076923076924
https://list.am/item/21088016,"2 սենյականոց բնակարան նորակառույց շենքում Ծարավ Աղբյուր փողոցում, 52 քմ, 14/16 հարկ",88000,,Ավան,Գործակալություն,14,16,52,2,1692.3076923076924
https://list.am/item/18260832,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյան փողոցում, 52 քմ, 9/18 հարկ",88000,,Դավթաշեն,Գործակալություն,9,18,52,2,1692.3076923076924
https://list.am/item/20088367,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյան փողոցում, 52 ք.մ., բարձր առաստաղներ",88000,,Դավթաշեն,Գործակալություն,13,15,52,2,1692.3076923076924
https://list.am/item/20945609,"2 սենյականոց բնակարան նորակառույց շենքում Սիսակյան փողոցում, 46 քմ, 7/10 հարկ, եվրովերանորոգված",78000,,Աջափնյակ,Գործակալություն,7,10,46,2,1695.6521739130435
https://list.am/item/20267345,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 50 քմ, 5/12 հարկ, բարձր առաստաղներ",85000,,Աջափնյակ,Գործակալություն,5,12,50,2,1700.0
https://list.am/item/20239671,"2 սենյականոց բնակարան նորակառույց շենքում Հրաչյա Աճառյան փողոցում, 47 քմ, 4/18 հարկ",80000,,Ավան,Գործակալություն,4,18,47,2,1702.127659574468
https://list.am/item/20449564,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 47 ք.մ., 7/14 հարկ",80000,,Աջափնյակ,Գործակալություն,7,14,47,2,1702.127659574468
https://list.am/item/20265138,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 47 ք.մ., 7/14 հարկ",80000,,Մալաթիա Սեբաստիա,Գործակալություն,7,14,47,2,1702.127659574468
https://list.am/item/20880557,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 47 ք.մ., 7/12 հարկ",80000,,Աջափնյակ,Գործակալություն,7,12,47,2,1702.127659574468
https://list.am/item/19068208,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 47 ք.մ., 7/12 հարկ",80000,,Աջափնյակ,,7,12,47,2,1702.127659574468
https://list.am/item/20584780,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 47 քմ, նախավերջին հարկ",80000,,Աջափնյակ,Գործակալություն,7,8,47,2,1702.127659574468
https://list.am/item/15235062,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 54 քմ, 6/14 հարկ, բարձր առաստաղներ",92000,,Աջափնյակ,Գործակալություն,6,14,54,2,1703.7037037037037
https://list.am/item/20460290,"1 սենյականոց բնակարան նորակառույց շենքում Տիգրան Պետրոսյանի փողոցում, 36 քմ, 6/9 հարկ",61500,,Դավթաշեն,Գործակալություն,6,9,36,1,1708.3333333333333
https://list.am/item/14408176,"2 սենյականոց բնակարան նորակառույց շենքում Ծարավ Աղբյուրի փողոցում, 52 ք.մ., 6/14 հարկ",89000,,Ավան,Գործակալություն,6,14,52,2,1711.5384615384614
https://list.am/item/20794777,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 52 ք.մ., բարձր առաստաղներ",89000,,Դավթաշեն,Գործակալություն,10,10,52,2,1711.5384615384614
https://list.am/item/20784854,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 52 ք.մ., բարձր առաստաղներ",89000,,Դավթաշեն,,10,10,52,2,1711.5384615384614
https://list.am/item/21049321,"1 սենյականոց բնակարան նորակառույց շենքում Մարգարյան փողոցում, 42 քմ, կոսմետիկ վերանորոգում",72000,,Աջափնյակ,Գործակալություն,10,10,42,1,1714.2857142857142
https://list.am/item/20635301,"2 սենյականոց բնակարան նորակառույց շենքում Ադմիրալ Իսակովի պողոտայում, 46 ք.մ., նախավերջին հարկ",79000,,Մալաթիա Սեբաստիա,Գործակալություն,4,5,46,2,1717.391304347826
https://list.am/item/20604871,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 46 քմ, նախավերջին հարկ",79000,,Աջափնյակ,Գործակալություն,7,8,46,2,1717.391304347826
https://list.am/item/20812283,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 46 քմ, 7/10 հարկ",79000,,Աջափնյակ,Գործակալություն,7,10,46,2,1717.391304347826
https://list.am/item/20812439,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 46 քմ, 7/10 հարկ",79000,,Աջափնյակ,Գործակալություն,7,10,46,2,1717.391304347826
https://list.am/item/20291155,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 52 ք.մ., բարձր առաստաղներ",89500,,Դավթաշեն,Գործակալություն,13,18,52,2,1721.1538461538462
https://list.am/item/21104126,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 54 քմ, 6/14 հարկ",93000,,Աջափնյակ,Գործակալություն,6,14,54,2,1722.2222222222222
https://list.am/item/21126980,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 54 քմ, 6/14 հարկ",93000,,Աջափնյակ,Գործակալություն,6,14,54,2,1722.2222222222222
https://list.am/item/19624979,"1 սենյականոց բնակարան նորակառույց շենքում Տիգրան Պետրոսյանի փողոցում, 36 քմ, 6/9 հարկ",62000,,Դավթաշեն,Գործակալություն,6,9,36,1,1722.2222222222222
https://list.am/item/20306833,"2 սենյականոց բնակարան նորակառույց շենքում Հրաչյա Աճառյանի փողոցում, 47 քմ, 4/18 հարկ",81000,,Ավան,,4,18,47,2,1723.404255319149
https://list.am/item/16428704,"2 սենյականոց բնակարան նորակառույց շենքում, Թբիլիսյան խճուղու անցուղի, 47 քմ, 9/11 հարկ",81000,,Արաբկիր,Գործակալություն,9,11,47,2,1723.404255319149
https://list.am/item/20861380,"2 սենյականոց բնակարան նորակառույց շենքում Սամվել Գևորգյան փողոցում, 52 ք.մ., 9/16 հարկ",90000,,Դավթաշեն,Գործակալություն,9,16,52,2,1730.7692307692307
https://list.am/item/20652649,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյան փողոցում, 52 ք.մ., 15/17 հարկ",90000,,Դավթաշեն,Գործակալություն,15,17,52,2,1730.7692307692307
https://list.am/item/20992444,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 52 քմ, բարձր առաստաղներ",90000,,Դավթաշեն,,18,18,52,2,1730.7692307692307
https://list.am/item/20713511,"2 սենյականոց բնակարան նորակառույց շենքում, Դավթաշեն 1-ին թաղամաս, 52 ք.մ., 6/16 հարկ",90000,,Դավթաշեն,Գործակալություն,6,16,52,2,1730.7692307692307
https://list.am/item/20772798,"1 սենյականոց բնակարան նորակառույց շենքում Նոր Նորքում, 34 քմ, դիզայներական ոճով վերանորոգված",59000,,Նոր Նորք,,5,5,34,1,1735.2941176470588
https://list.am/item/20913916,"1 սենյականոց բնակարան նորակառույց շենքում Մինսկի փողոցում, 34 ք.մ., դիզայներական ոճով վերանորոգված",59000,,Նոր Նորք,Գործակալություն,5,5,34,1,1735.2941176470588
https://list.am/item/19184627,"1 սենյականոց բնակարան նորակառույց շենքում Մալաթիայի փողոցում, 38 ք.մ., նախավերջին հարկ",66000,,Մալաթիա Սեբաստիա,Գործակալություն,8,9,38,1,1736.842105263158
https://list.am/item/17516634,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 ք.մ., 5/18 հարկ",80000,,Դավթաշեն,Գործակալություն,5,18,46,2,1739.1304347826087
https://list.am/item/18406956,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 ք.մ., 9/18 հարկ",80000,,Դավթաշեն,Գործակալություն,9,18,46,2,1739.1304347826087
https://list.am/item/16461248,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 քմ, 6/18 հարկ",80000,,Դավթաշեն,,6,18,46,2,1739.1304347826087
https://list.am/item/20743471,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 քմ, 8/17 հարկ",80000,,Դավթաշեն,Գործակալություն,8,17,46,2,1739.1304347826087
https://list.am/item/18384972,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյան փողոցում, 46 քմ, 9/16 հարկ",80000,,Դավթաշեն,Գործակալություն,9,16,46,2,1739.1304347826087
https://list.am/item/20698119,"2 սենյականոց բնակարան նորակառույց շենքում, Նազարբեկյան թաղամաս, 43 ք.մ., 6/8 հարկ, բարձր առաստաղներ",75000,,Աջափնյակ,Գործակալություն,6,8,43,2,1744.1860465116279
https://list.am/item/20715041,"1 սենյականոց բնակարան նորակառույց շենքում Սիսակյան փողոցում, 43 ք.մ., 10/12 հարկ",75000,,Աջափնյակ,Գործակալություն,10,12,43,1,1744.1860465116279
https://list.am/item/20702029,"2 սենյականոց բնակարան նորակառույց շենքում, Նազարբեկյան թաղամաս, 43 քմ, 6/8 հարկ, բարձր առաստաղներ",75000,,Աջափնյակ,Գործակալություն,6,8,43,2,1744.1860465116279
https://list.am/item/21104237,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 47 քմ, 7/16 հարկ",82000,,Դավթաշեն,,7,16,47,2,1744.6808510638298
https://list.am/item/20645858,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 47 ք.մ., 7/10 հարկ",82000,,Աջափնյակ,Գործակալություն,7,10,47,2,1744.6808510638298
https://list.am/item/17323202,"1 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 47 ք.մ., 6/12 հարկ",82000,,Աջափնյակ,Գործակալություն,6,12,47,1,1744.6808510638298
https://list.am/item/19099639,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 47 ք.մ., 7/12 հարկ, բարձր առաստաղներ",82000,,Աջափնյակ,Գործակալություն,7,12,47,2,1744.6808510638298
https://list.am/item/20722703,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 47 քմ, 10/12 հարկ, եվրովերանորոգված",82000,,Աջափնյակ,Գործակալություն,10,12,47,2,1744.6808510638298
https://list.am/item/20930542,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 47 քմ, 10/12 հարկ",82000,,Աջափնյակ,Գործակալություն,10,12,47,2,1744.6808510638298
https://list.am/item/20987856,"1 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 47 քմ, 10/12 հարկ",82000,,Աջափնյակ,Գործակալություն,10,12,47,1,1744.6808510638298
https://list.am/item/20604765,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 47 ք.մ., 7/9 հարկ",82000,,Աջափնյակ,Գործակալություն,7,9,47,2,1744.6808510638298
https://list.am/item/19446934,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 47 ք.մ., բարձր առաստաղներ, 7/12 հարկ",82000,,Աջափնյակ,Գործակալություն,7,12,47,2,1744.6808510638298
https://list.am/item/20843241,"1 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 47 քմ, 10/12 հարկ",82000,,Աջափնյակ,Գործակալություն,10,12,47,1,1744.6808510638298
https://list.am/item/19652426,"2 սենյականոց բնակարան նորակառույց շենքում Նոր Նորքում, 54 ք.մ., բարձր առաստաղներ",95000,,Նոր Նորք,Գործակալություն,6,6,54,2,1759.2592592592594
https://list.am/item/20977146,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 46 քմ, 7/10 հարկ, բարձր առաստաղներ",81000,,Աջափնյակ,Գործակալություն,7,10,46,2,1760.8695652173913
https://list.am/item/20711521,"2 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 42 ք.մ., 6/8 հարկ, բարձր առաստաղներ",74000,,Աջափնյակ,Գործակալություն,6,8,42,2,1761.904761904762
https://list.am/item/20815410,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 51 քմ, բարձր առաստաղներ",90000,,Մալաթիա Սեբաստիա,,16,16,51,2,1764.7058823529412
https://list.am/item/20694318,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 47 ք.մ., 10/12 հարկ",83000,,Աջափնյակ,Գործակալություն,10,12,47,2,1765.9574468085107
https://list.am/item/20849881,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 47 ք.մ., 10/12 հարկ",83000,,Աջափնյակ,Գործակալություն,10,12,47,2,1765.9574468085107
https://list.am/item/17276527,"1 սենյականոց բնակարան նորակառույց շենքում Մարգարյան փողոցում, 43 քմ, կապիտալ վերանորոգված",76000,,Աջափնյակ,Գործակալություն,10,10,43,1,1767.4418604651162
https://list.am/item/20767394,"1 սենյականոց բնակարան նորակառույց շենքում Մինսկի փողոցում, 31 ք.մ., 4/6 հարկ, բարձր առաստաղներ",55000,,Նոր Նորք,,4,6,31,1,1774.1935483870968
https://list.am/item/20686127,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 47 քմ, 10/12 հարկ, եվրովերանորոգված",83500,,Աջափնյակ,,10,12,47,2,1776.595744680851
https://list.am/item/20592254,"2 սենյականոց բնակարան նորակառույց շենքում Սիսակյան փողոցում, 45 քմ, նախավերջին հարկ",80000,,Աջափնյակ,Գործակալություն,7,8,45,2,1777.7777777777778
https://list.am/item/20618233,"2 սենյականոց բնակարան նորակառույց շենքում Լենինգրադյան փողոցում, 45 քմ, նախավերջին հարկ",80000,,Աջափնյակ,Գործակալություն,7,8,45,2,1777.7777777777778
https://list.am/item/20252779,"1 սենյականոց բնակարան նորակառույց շենքում Տիգրան Պետրոսյանի փողոցում, 36 քմ, 6/9 հարկ",64000,,Դավթաշեն,Գործակալություն,6,9,36,1,1777.7777777777778
https://list.am/item/20565698,"1 սենյականոց բնակարան նորակառույց շենքում Տիգրան Պետրոսյանի փողոցում, 36 քմ, 6/9 հարկ",64000,,Դավթաշեն,Գործակալություն,6,9,36,1,1777.7777777777778
